TotalItems,DistinctItems,MaxItems,Entropy,TotalSale,Frequency,CustomerCountry,MonthSale,WeekSale,MonthFrequency,WeekFrequency,Recency,MonthItems,WeekItems,MonthDistinctItems,WeekDistinctItems,EntropyMonth,EntropyWeek,CustomerLabel
64,5,64,2.322,5.85,5,United Kingdom,0.65,0.162,0.556,0.139,90,7.111000000000001,1.778,0.556,0.139,1.0,1.0,low-spending
36,8,36,3.0,18.2,8,United Kingdom,3.033,0.8270000000000001,1.3330000000000002,0.364,189,6.0,1.636,1.3330000000000002,0.364,1.0,1.0,low-spending
138,13,138,3.7,25.05,13,United Kingdom,2.783,0.696,1.444,0.361,90,15.333,3.833,1.444,0.361,1.0,1.0,low-spending
182,69,53,5.936,286.1,111,United Kingdom,28.61,6.978,11.1,2.707,59,18.2,4.439,11.1,2.707,2.303,2.303,high-spending
243,28,141,4.789,70.88,29,United Kingdom,7.087999999999999,1.729,2.9,0.7070000000000001,58,24.3,5.9270000000000005,2.9,0.7070000000000001,1.0,1.0,medium-spending
102,11,102,3.4589999999999996,19.91,11,United Kingdom,9.955,3.318,5.5,1.8330000000000002,302,51.0,17.0,5.5,1.8330000000000002,1.0,1.0,medium-spending
226,25,119,4.644,57.62,25,United Kingdom,5.2379999999999995,1.226,2.273,0.532,17,20.545,4.809,2.273,0.532,0.963,0.963,medium-spending
2037,332,384,8.088,1179.6,663,United Kingdom,107.236,24.575,60.273,13.812000000000001,11,185.18200000000002,42.438,51.455,12.937999999999999,2.481,2.9330000000000003,high-spending
52,6,52,2.585,18.55,6,United Kingdom,1.855,0.442,0.6,0.14300000000000002,51,5.2,1.238,0.6,0.14300000000000002,1.0,1.0,low-spending
272,38,78,5.194,73.09,43,United Kingdom,6.645,1.555,3.909,0.915,19,24.726999999999997,5.787000000000001,3.909,0.915,1.9409999999999998,1.9409999999999998,medium-spending
931,81,162,6.22,197.49,101,United Kingdom,17.954,4.202,9.182,2.149,16,84.63600000000001,19.809,8.818,2.149,3.1719999999999997,4.003,medium-spending
86,10,86,3.322,23.44,10,United Kingdom,23.44,11.72,10.0,5.0,37,86.0,43.0,10.0,5.0,0.8370000000000001,0.8370000000000001,high-spending
1579,170,426,7.187,632.63,291,United Kingdom,57.512,13.46,26.455,6.191,13,143.545,33.596,23.545,5.957000000000001,1.655,2.392,high-spending
264,24,116,4.522,72.44,28,United Kingdom,6.585,1.575,2.545,0.609,23,24.0,5.739,2.545,0.609,2.045,2.511,medium-spending
93,23,93,4.524,43.4,23,United Kingdom,4.34,1.033,2.3,0.5479999999999999,48,9.3,2.214,2.3,0.5479999999999999,1.0,1.0,low-spending
61,21,68,4.335,61.43,24,United Kingdom,5.585,1.307,2.182,0.511,11,5.545,1.298,2.182,0.511,1.5759999999999998,1.7,medium-spending
149,16,82,4.0,36.3,16,United Kingdom,4.033,0.9309999999999999,1.778,0.41,74,16.555999999999997,3.821,1.778,0.41,1.287,1.287,low-spending
61,28,61,4.8069999999999995,63.52,28,United Kingdom,6.352,1.4769999999999999,2.8,0.6509999999999999,47,6.1,1.419,2.8,0.6509999999999999,1.0,1.0,medium-spending
124,54,124,5.7139999999999995,98.9,57,United Kingdom,24.725,6.593,14.25,3.8,237,31.0,8.267000000000001,13.5,3.6,1.0,1.0,high-spending
1843,151,547,7.131,415.69,205,France,51.961000000000006,13.409,25.625,6.6129999999999995,127,230.375,59.452,25.625,6.6129999999999995,1.976,1.976,high-spending
735,66,299,5.985,160.58,76,United Kingdom,14.597999999999999,3.345,6.909,1.5830000000000002,10,66.818,15.312000000000001,6.727,1.5619999999999998,1.594,1.726,medium-spending
828,89,595,6.444,194.57,95,United Kingdom,32.428000000000004,8.46,15.833,4.13,182,138.0,36.0,15.333,4.13,0.196,1.056,high-spending
275,33,275,5.044,70.93,33,United Kingdom,5.9110000000000005,1.391,2.75,0.647,354,22.916999999999998,5.392,2.75,0.647,1.0,1.0,medium-spending
1479,172,498,7.236000000000001,563.12,259,United Kingdom,56.312,13.408,25.9,6.167000000000001,52,147.9,35.214,23.7,6.095,1.84,2.251,high-spending
93,10,93,3.322,22.07,10,United Kingdom,2.207,0.552,1.0,0.25,65,9.3,2.325,1.0,0.25,1.0,1.0,low-spending
171,59,171,5.882999999999999,61.67,59,United Kingdom,6.167000000000001,1.4680000000000002,5.9,1.405,50,17.1,4.071000000000001,5.9,1.405,1.0,1.0,medium-spending
2899,295,397,7.93,1100.78,524,United Kingdom,100.071,23.421,47.636,11.149000000000001,17,263.545,61.681000000000004,46.091,10.915,3.148,3.603,high-spending
66,6,66,2.585,7.38,6,United Kingdom,0.6709999999999999,0.16,0.545,0.13,22,6.0,1.435,0.545,0.13,1.0,1.0,low-spending
322,37,240,5.141,97.02,44,United Kingdom,9.702,2.31,4.4,1.048,50,32.2,7.667000000000001,4.1,1.048,1.141,1.395,medium-spending
98,10,101,3.239,35.75,13,United Kingdom,5.957999999999999,1.43,2.167,0.52,173,16.333,3.92,1.6669999999999998,0.52,1.0,0.696,medium-spending
217,26,94,4.64,79.75,30,United Kingdom,7.975,1.945,3.0,0.732,58,21.7,5.292999999999999,3.0,0.732,1.258,1.8559999999999999,medium-spending
23,3,12,1.585,3.79,3,United Kingdom,0.345,0.084,0.273,0.067,10,2.0909999999999997,0.511,0.273,0.067,1.995,2.605,low-spending
279,47,281,5.5329999999999995,142.86,49,United Kingdom,28.572,7.143,9.8,2.45,204,55.8,13.95,9.6,2.4,0.102,0.102,high-spending
240,53,240,5.718,86.35,54,United Kingdom,9.594,2.334,6.0,1.459,86,26.666999999999998,6.486000000000001,5.888999999999999,1.432,1.0,1.0,medium-spending
42,7,42,2.807,24.79,7,Italy,2.479,0.563,0.7,0.159,40,4.2,0.955,0.7,0.159,0.28600000000000003,0.28600000000000003,low-spending
643,59,258,5.568,251.59,98,United Kingdom,22.872,5.2410000000000005,8.908999999999999,2.042,10,58.455,13.395999999999999,8.363999999999999,2.0,2.248,2.491,high-spending
1586,128,312,6.7860000000000005,505.73,271,United Kingdom,45.975,10.76,24.636,5.766,15,144.18200000000002,33.745,22.182,5.723,2.082,2.525,high-spending
246,37,246,5.209,110.53,37,United Kingdom,18.422,4.605,6.167000000000001,1.5419999999999998,180,41.0,10.25,6.167000000000001,1.5419999999999998,1.0,1.0,high-spending
666,59,184,5.843999999999999,102.66,64,United Kingdom,10.265999999999998,2.5660000000000003,6.4,1.6,66,66.6,16.65,6.4,1.6,2.2769999999999997,2.616,medium-spending
536,59,175,5.882999999999999,130.5,59,United Kingdom,14.5,3.346,6.556,1.5130000000000001,74,59.556000000000004,13.744000000000002,6.556,1.5130000000000001,0.975,0.975,medium-spending
100,8,52,3.0,12.18,8,United Kingdom,1.107,0.265,0.727,0.174,25,9.091000000000001,2.174,0.727,0.174,1.3119999999999998,1.3119999999999998,low-spending
109,26,30,4.625,69.5,29,United Kingdom,5.792000000000001,1.39,2.417,0.58,82,9.083,2.18,2.417,0.58,2.54,2.659,medium-spending
497,112,253,6.739,218.75,133,United Kingdom,19.886,4.755,12.091,2.891,22,45.181999999999995,10.804,10.727,2.63,0.7440000000000001,0.98,high-spending
652,233,168,7.778,386.32,276,United Kingdom,32.193000000000005,8.048,23.0,5.75,6,54.333,13.583,22.416999999999998,5.707999999999999,2.333,2.569,high-spending
323,46,144,5.417999999999999,97.79,58,United Kingdom,8.149,1.996,4.833,1.1840000000000002,5,26.916999999999998,6.5920000000000005,4.25,1.061,1.787,2.249,medium-spending
12,1,12,1.0,4.25,1,United Kingdom,1.4169999999999998,0.386,0.33299999999999996,0.091,269,4.0,1.091,0.33299999999999996,0.091,1.0,1.0,low-spending
348,36,193,5.122000000000001,106.82,40,United Kingdom,21.364,5.341,8.0,2.0,206,69.6,17.4,8.0,2.0,1.0,1.0,high-spending
461,38,160,5.077,68.12,48,United Kingdom,7.569,1.946,5.332999999999999,1.371,87,51.222,13.171,5.222,1.371,2.454,2.444,medium-spending
113,12,113,3.585,26.55,12,Germany,26.55,6.638,12.0,3.0,311,113.0,28.25,12.0,3.0,0.439,0.439,high-spending
728,31,152,4.787,204.64,79,United Kingdom,22.738000000000003,5.531000000000001,8.777999999999999,2.135,85,80.889,19.676,8.556000000000001,2.081,2.725,2.725,high-spending
89,10,49,3.278,31.6,11,United Kingdom,2.873,0.718,1.0,0.25,38,8.091000000000001,2.023,1.0,0.25,1.5819999999999999,1.5819999999999999,low-spending
15,3,15,1.585,12.05,3,United Kingdom,2.41,0.602,0.6,0.15,206,3.0,0.75,0.6,0.15,1.0,1.0,low-spending
1442,125,192,6.821000000000001,390.59,169,United Kingdom,35.508,8.137,15.364,3.5210000000000004,10,131.091,30.041999999999998,14.636,3.4789999999999996,2.758,3.5189999999999997,high-spending
256,26,202,4.681,57.87,27,United Kingdom,5.261,1.286,2.455,0.6,30,23.273000000000003,5.689,2.455,0.6,1.3780000000000001,1.3780000000000001,medium-spending
918,87,100,5.917999999999999,619.44,261,United Kingdom,51.62,12.642000000000001,21.75,5.327000000000001,4,76.5,18.735,19.167,5.204,3.366,4.356,high-spending
2608,60,372,5.681,708.72,313,United Kingdom,70.872,17.285999999999998,31.3,7.6339999999999995,58,260.8,63.61,10.5,2.5610000000000004,0.8740000000000001,0.8740000000000001,high-spending
554,49,391,5.585,98.65,52,Portugal,8.968,2.145,4.727,1.13,26,50.364,12.043,4.727,1.13,0.887,0.887,medium-spending
249,27,128,4.755,55.01,27,United Kingdom,6.112,1.4869999999999999,3.0,0.73,85,27.666999999999998,6.73,3.0,0.73,1.0859999999999999,1.0859999999999999,medium-spending
22,4,22,2.0,12.8,4,United Kingdom,1.6,0.413,0.5,0.129,129,2.75,0.71,0.5,0.129,1.0,1.0,low-spending
16,2,16,1.0,5.7,2,United Kingdom,0.7120000000000001,0.17800000000000002,0.25,0.062,236,2.0,0.5,0.25,0.062,0.9179999999999999,1.252,low-spending
49,6,52,2.406,19.12,8,United Kingdom,1.5930000000000002,0.39,0.667,0.163,4,4.083,1.0,0.667,0.163,1.6119999999999999,1.6119999999999999,low-spending
12,1,12,1.0,2.95,1,United Kingdom,0.983,0.24600000000000002,0.33299999999999996,0.083,263,4.0,1.0,0.33299999999999996,0.083,0.946,0.946,low-spending
47,22,47,4.418,40.6,24,United Kingdom,13.533,4.06,8.0,2.4,278,15.667,4.7,7.332999999999999,2.2,1.0,1.0,medium-spending
126,9,94,3.096,17.25,11,United Kingdom,1.568,0.36700000000000005,1.0,0.23399999999999999,17,11.455,2.681,1.0,0.23399999999999999,0.9179999999999999,0.9179999999999999,low-spending
448,52,223,5.7,112.69,52,United Kingdom,12.520999999999999,2.966,5.778,1.368,79,49.778,11.789000000000001,5.778,1.368,1.459,1.459,medium-spending
22,2,22,1.0,1.61,2,United Kingdom,0.537,0.161,0.667,0.2,22,7.332999999999999,2.2,0.667,0.2,2.615,3.0060000000000002,low-spending
202,19,150,4.248,43.45,19,United Kingdom,4.345,1.035,1.9,0.452,50,20.2,4.81,1.9,0.452,0.8370000000000001,0.8370000000000001,low-spending
191,19,191,4.248,33.03,19,United Kingdom,6.606,1.5730000000000002,3.8,0.905,200,38.2,9.095,3.8,0.905,1.0,1.0,medium-spending
204,20,102,4.297,41.22,21,United Kingdom,3.747,0.9159999999999999,1.909,0.467,29,18.545,4.533,1.909,0.467,0.998,0.998,low-spending
534,51,275,5.599,119.43,62,France,10.857000000000001,2.596,5.636,1.348,26,48.545,11.609000000000002,5.636,1.348,0.998,0.998,medium-spending
60,6,60,2.585,10.1,6,United Kingdom,1.443,0.374,0.857,0.222,159,8.571,2.222,0.857,0.222,1.0,1.0,low-spending
265,79,124,6.2,195.8,93,United Kingdom,17.8,4.166,8.455,1.979,17,24.090999999999998,5.638,8.091000000000001,1.8940000000000001,1.857,1.857,medium-spending
277,23,114,4.406000000000001,106.22,36,United Kingdom,8.852,2.168,3.0,0.735,4,23.083000000000002,5.653,3.0,0.735,2.215,2.364,medium-spending
163,26,74,4.651,51.13,29,United Kingdom,4.261,1.065,2.417,0.604,9,13.583,3.3960000000000004,2.417,0.604,1.256,1.4769999999999999,low-spending
583,42,130,5.251,123.34,63,United Kingdom,10.277999999999999,2.517,5.25,1.286,1,48.583,11.898,5.0,1.286,1.9569999999999999,2.37,medium-spending
403,45,222,5.444,83.94,50,United Kingdom,9.327,2.332,5.556,1.389,95,44.778,11.194,5.222,1.306,1.5090000000000001,1.6480000000000001,medium-spending
204,23,153,4.418,77.18,29,United Kingdom,8.576,2.144,3.222,0.8059999999999999,93,22.666999999999998,5.667000000000001,3.111,0.778,1.18,1.18,medium-spending
805,60,170,5.725,295.81,109,United Kingdom,24.651,5.8,9.083,2.137,38,67.083,15.784,7.0,1.6669999999999998,2.2680000000000002,2.323,high-spending
88,10,88,3.322,20.63,10,Canada,6.877000000000001,1.875,3.333,0.909,271,29.333000000000002,8.0,3.333,0.909,1.0,1.0,medium-spending
852,200,292,7.5120000000000005,611.54,272,United Kingdom,55.595,13.011,24.726999999999997,5.787000000000001,19,77.455,18.128,23.636,5.532,1.946,1.946,high-spending
362,17,158,3.932,82.25,34,United Kingdom,7.477,1.75,3.091,0.723,11,32.909,7.702000000000001,2.636,0.617,1.422,1.8219999999999998,medium-spending
66,7,66,2.807,15.05,7,United Kingdom,1.368,0.342,0.636,0.159,39,6.0,1.5,0.636,0.159,1.0,1.0,low-spending
569,47,154,5.447,123.46,61,United Kingdom,10.288,2.52,5.083,1.245,3,47.417,11.612,5.083,1.245,2.622,2.622,medium-spending
621,96,103,6.332999999999999,350.52,170,United Kingdom,29.21,7.153,14.167,3.469,5,51.75,12.673,13.333,3.306,3.31,4.0360000000000005,high-spending
539,54,156,5.684,143.07,62,United Kingdom,11.922,2.861,5.167000000000001,1.24,30,44.917,10.78,5.083,1.22,2.248,2.248,medium-spending
829,84,530,6.337000000000001,194.83,93,United Kingdom,17.712,4.33,8.455,2.0669999999999997,32,75.36399999999999,18.422,8.455,2.0669999999999997,1.276,1.276,medium-spending
215,45,142,5.48,97.31,46,United Kingdom,13.901,3.475,6.571000000000001,1.643,255,30.714000000000002,7.678999999999999,6.428999999999999,1.607,0.715,0.715,medium-spending
1651,297,590,8.006,775.66,489,United Kingdom,70.515,16.503,44.455,10.404000000000002,16,150.091,35.128,40.181999999999995,9.957,1.7730000000000001,2.08,high-spending
132,14,132,3.807,23.14,14,United Kingdom,23.14,23.14,14.0,14.0,335,132.0,132.0,14.0,14.0,1.0,1.0,high-spending
8,1,8,1.0,3.75,1,United Kingdom,0.938,0.268,0.25,0.071,244,2.0,0.5710000000000001,0.25,0.071,1.0,1.0,low-spending
241,23,123,4.502,44.74,24,France,5.5920000000000005,1.3159999999999998,3.0,0.706,107,30.125,7.087999999999999,3.0,0.706,1.0,1.0,medium-spending
3,1,3,1.0,4.25,1,United Kingdom,0.354,0.08900000000000001,0.083,0.021,9,0.25,0.062,0.083,0.021,1.0,1.0,low-spending
454,46,454,5.524,80.42,46,Germany,80.42,80.42,46.0,46.0,336,454.0,454.0,46.0,46.0,1.0,1.0,high-spending
669,60,332,5.763,232.88,100,United Kingdom,23.288,5.545,10.0,2.381,48,66.9,15.929,9.1,2.167,1.624,1.624,high-spending
204,20,124,4.2780000000000005,47.41,22,United Kingdom,6.773,1.756,3.1430000000000002,0.815,157,29.143,7.556,3.1430000000000002,0.815,1.1440000000000001,1.5819999999999999,medium-spending
221,118,84,6.79,301.33,137,United Kingdom,37.666,9.417,17.125,4.281000000000001,118,27.625,6.906000000000001,15.625,3.906,1.5730000000000002,1.5730000000000002,high-spending
504,47,277,5.477,114.18,55,Channel Islands,12.687000000000001,2.928,6.111000000000001,1.41,73,56.0,12.923,6.0,1.41,0.991,1.071,medium-spending
350,92,76,6.296,237.02,132,United Kingdom,21.546999999999997,5.043,12.0,2.8089999999999997,13,31.818,7.447,10.455,2.787,1.483,2.542,high-spending
1064,63,249,5.683,215.68,135,United Kingdom,19.607,4.5889999999999995,12.273,2.872,15,96.727,22.638,11.909,2.8089999999999997,3.11,3.5860000000000003,high-spending
112,12,112,3.585,22.96,12,United Kingdom,11.48,2.87,6.0,1.5,292,56.0,14.0,6.0,1.5,1.0,1.0,medium-spending
1,30,28,4.852,82.32,34,Japan,6.86,1.68,2.833,0.6940000000000001,23,1.0,1.0,2.833,0.6940000000000001,2.85,2.898,medium-spending
35,4,19,2.0,10.94,4,United Kingdom,0.995,0.233,0.364,0.085,19,3.182,0.745,0.364,0.085,0.8809999999999999,0.8809999999999999,low-spending
57,9,57,3.17,29.25,9,France,29.25,7.312,9.0,2.25,316,57.0,14.25,9.0,2.25,1.0,1.0,high-spending
105,50,97,5.632999999999999,107.15,51,United Kingdom,21.43,5.638999999999999,10.2,2.6839999999999997,265,21.0,5.526,10.0,2.6319999999999997,0.297,0.297,high-spending
150,11,36,3.3819999999999997,33.1,17,United Kingdom,2.758,0.662,1.4169999999999998,0.34,5,12.5,3.0,1.3330000000000002,0.34,3.36,4.167,low-spending
122,16,122,4.0,51.3,16,France,17.1,4.275,5.332999999999999,1.3330000000000002,262,40.667,10.167,5.332999999999999,1.3330000000000002,1.0,1.0,medium-spending
136,51,72,5.644,88.38,54,United Kingdom,29.46,8.838,18.0,5.4,273,45.333,13.6,18.0,5.4,0.9990000000000001,0.9990000000000001,high-spending
174,46,136,5.476,114.65,51,Germany,10.423,2.439,4.636,1.085,17,15.818,3.702,4.545,1.064,0.9179999999999999,0.9179999999999999,medium-spending
454,37,186,5.141,81.99,44,United Kingdom,7.454,1.7819999999999998,4.0,0.9570000000000001,19,41.273,9.87,4.0,0.9570000000000001,1.715,2.197,medium-spending
260,26,148,4.572,77.57,34,United Kingdom,9.696,2.351,4.25,1.03,115,32.5,7.879,3.75,1.03,1.125,1.499,medium-spending
64,9,64,3.17,23.95,9,United Kingdom,3.4210000000000003,0.9209999999999999,1.286,0.34600000000000003,160,9.142999999999999,2.4619999999999997,1.286,0.34600000000000003,1.0,1.0,low-spending
1256,196,323,7.3629999999999995,735.54,320,United Kingdom,66.867,15.65,29.090999999999998,6.809,13,114.182,26.723000000000003,25.455,6.319,2.227,2.784,high-spending
56,21,56,4.3919999999999995,40.81,21,United Kingdom,13.603,3.139,7.0,1.615,255,18.667,4.308,7.0,1.615,1.0,1.0,medium-spending
281,33,281,5.044,62.96,33,Germany,8.994,2.171,4.7139999999999995,1.138,143,40.143,9.69,4.7139999999999995,1.138,1.0,1.0,medium-spending
60,5,60,2.322,5.25,5,United Kingdom,0.583,0.146,0.556,0.139,144,6.667000000000001,1.6669999999999998,0.556,0.139,0.65,0.65,low-spending
154,15,86,3.875,33.05,16,United Kingdom,4.721,1.224,2.286,0.593,157,22.0,5.704,2.286,0.593,0.9670000000000001,0.9670000000000001,low-spending
188,43,162,5.403,104.22,45,United Kingdom,9.475,2.266,4.091,0.978,20,17.090999999999998,4.087,3.909,0.935,0.705,0.705,medium-spending
576,57,432,5.8,102.06,61,United Kingdom,17.01,3.925,10.167,2.346,165,96.0,22.154,9.5,2.1919999999999997,0.875,0.875,medium-spending
429,84,229,6.329,168.37,93,United Kingdom,14.030999999999999,3.4360000000000004,7.75,1.8980000000000001,5,35.75,8.755,7.5,1.837,0.983,0.983,medium-spending
1088,118,718,6.7989999999999995,323.67,140,Spain,29.425,7.0360000000000005,12.727,3.043,20,98.90899999999999,23.651999999999997,12.727,3.043,1.77,1.77,high-spending
84,9,84,3.17,17.15,9,United Kingdom,8.575,2.45,4.5,1.286,297,42.0,12.0,4.5,1.286,1.0,1.0,medium-spending
108,48,66,5.547000000000001,115.48,52,United Kingdom,10.498,2.406,4.727,1.083,11,9.818,2.25,4.545,1.042,1.0,1.0,medium-spending
51,7,51,2.807,20.35,7,United Kingdom,6.7829999999999995,1.565,2.333,0.5379999999999999,254,17.0,3.923,2.333,0.5379999999999999,1.0,1.0,medium-spending
236,25,236,4.644,52.86,25,United Kingdom,26.43,6.608,12.5,3.125,291,118.0,29.5,12.5,3.125,1.0,1.0,high-spending
897,98,902,6.609,250.88,99,United Kingdom,25.088,5.973,9.9,2.3569999999999998,52,89.7,21.357,9.9,2.3569999999999998,0.066,0.066,high-spending
24,1,12,1.0,5.1,2,United Kingdom,0.51,0.121,0.2,0.048,31,2.4,0.5710000000000001,0.2,0.048,1.975,1.975,low-spending
77,9,77,3.17,25.55,9,United Kingdom,2.555,0.608,0.9,0.214,51,7.7,1.8330000000000002,0.9,0.214,1.0,1.0,low-spending
1,2,1,1.0,4.36,2,United Kingdom,1.09,0.29100000000000004,0.5,0.133,38,1.0,1.0,0.5,0.133,2.6260000000000003,2.855,low-spending
202,18,132,4.053999999999999,51.86,24,United Kingdom,5.186,1.296,2.4,0.6,63,20.2,5.05,2.4,0.6,1.5330000000000001,1.74,low-spending
158,17,78,3.971,53.7,22,United Kingdom,5.9670000000000005,1.413,2.444,0.579,76,17.555999999999997,4.158,2.222,0.579,1.493,1.867,medium-spending
120,23,120,4.502,54.76,24,United Kingdom,9.127,2.381,4.0,1.043,184,20.0,5.2170000000000005,3.833,1.0,1.0,1.0,medium-spending
49,34,39,5.047,83.61,37,United Kingdom,9.29,2.2,4.111000000000001,0.9740000000000001,81,5.444,1.2890000000000001,3.889,0.9209999999999999,0.777,0.777,medium-spending
93,34,70,5.087,69.8,34,United Kingdom,7.756,1.886,3.778,0.919,85,10.333,2.5140000000000002,3.778,0.919,0.73,0.73,medium-spending
32,6,32,2.585,21.18,6,United Kingdom,2.1180000000000003,0.504,0.6,0.14300000000000002,50,3.2,0.762,0.6,0.14300000000000002,1.0,1.0,low-spending
763,84,248,6.271,277.13,108,United Kingdom,23.094,5.656000000000001,9.0,2.204,4,63.583,15.571,8.917,2.204,1.9569999999999999,2.003,high-spending
472,56,180,5.622000000000001,167.84,78,United Kingdom,20.98,4.936,9.75,2.294,109,59.0,13.882,9.5,2.235,2.182,2.505,high-spending
364,20,86,4.112,43.75,33,France,3.977,0.972,3.0,0.733,33,33.091,8.089,3.0,0.733,2.441,2.687,low-spending
369,34,210,5.059,63.79,36,United Kingdom,7.087999999999999,1.636,4.0,0.9229999999999999,75,41.0,9.462,4.0,0.9229999999999999,1.0,1.0,medium-spending
145,16,145,4.0,30.1,16,Greece,7.525,2.315,4.0,1.2309999999999999,251,36.25,11.154000000000002,4.0,1.2309999999999999,1.0,1.0,medium-spending
455,80,238,6.244,173.08,96,United Kingdom,14.423,3.532,8.0,1.959,4,37.917,9.286,7.582999999999999,1.857,1.489,1.489,medium-spending
225,39,127,5.26,90.87,41,United Kingdom,8.261000000000001,1.893,3.727,0.8540000000000001,12,20.455,4.688,3.727,0.8540000000000001,0.996,0.996,medium-spending
1759,120,382,6.721,417.05,189,Channel Islands,37.914,8.689,17.182000000000002,3.938,10,159.909,36.646,15.727,3.938,1.9509999999999998,2.343,high-spending
205,21,205,4.3919999999999995,58.51,21,United Kingdom,6.501,1.581,2.333,0.568,86,22.778000000000002,5.541,2.333,0.568,1.0,1.0,medium-spending
74,5,22,2.0,21.24,8,United Kingdom,1.931,0.452,0.727,0.17,17,6.727,1.574,0.636,0.17,1.79,2.231,low-spending
96,10,96,3.322,22.8,10,United Kingdom,5.7,1.341,2.5,0.588,226,24.0,5.647,2.5,0.588,1.0,1.0,medium-spending
381,34,262,5.011,95.44,42,United Kingdom,8.676,2.031,3.818,0.894,18,34.635999999999996,8.106,3.818,0.894,0.934,0.934,medium-spending
12,1,12,1.0,3.75,1,United Kingdom,0.625,0.163,0.16699999999999998,0.043,181,2.0,0.522,0.16699999999999998,0.043,1.0,1.0,low-spending
148,14,148,3.807,17.24,14,France,1.916,0.442,1.556,0.359,72,16.444000000000003,3.795,1.556,0.359,1.0,1.0,low-spending
55,6,55,2.585,19.7,6,United Kingdom,1.97,0.44799999999999995,0.6,0.136,40,5.5,1.25,0.6,0.136,1.0,1.0,low-spending
296,85,212,6.325,182.53,94,United Kingdom,15.210999999999999,3.6510000000000002,7.832999999999999,1.88,10,24.666999999999998,5.92,7.417000000000001,1.78,1.036,1.386,medium-spending
64,6,64,2.585,8.05,6,United Kingdom,1.61,0.424,1.2,0.316,214,12.8,3.3680000000000003,1.2,0.316,1.0,1.0,low-spending
330,30,138,4.875,63.25,32,United Kingdom,5.271,1.265,2.667,0.64,130,27.5,6.6,2.667,0.64,1.5490000000000002,1.5490000000000002,medium-spending
522,39,160,5.149,119.26,55,United Kingdom,10.842,2.537,5.0,1.17,15,47.455,11.106,4.727,1.17,2.0909999999999997,2.695,medium-spending
82,16,54,3.97,51.89,17,United Kingdom,5.189,1.266,1.7,0.415,58,8.2,2.0,1.6,0.415,1.0,0.831,low-spending
473,37,187,4.995,125.69,54,United Kingdom,10.474,2.417,4.5,1.038,2,39.417,9.096,4.5,1.038,1.92,1.92,medium-spending
350,27,110,4.696000000000001,59.73,31,United Kingdom,5.43,1.244,2.818,0.6459999999999999,10,31.818,7.292000000000001,2.818,0.6459999999999999,2.1959999999999997,2.1959999999999997,medium-spending
223,34,129,5.059,57.6,36,United Kingdom,5.76,1.34,3.6,0.8370000000000001,46,22.3,5.186,3.6,0.8370000000000001,1.54,1.54,medium-spending
104,32,104,4.97,46.01,34,United Kingdom,5.112,1.278,3.778,0.9440000000000001,91,11.556,2.889,3.556,0.889,1.0,1.0,low-spending
326,40,125,5.2410000000000005,133.68,47,United Kingdom,12.152999999999999,2.906,4.273,1.022,24,29.636,7.087000000000001,4.273,1.022,1.5530000000000002,1.71,medium-spending
927,61,308,5.792999999999999,160.09,95,United Kingdom,14.554,3.406,8.636000000000001,2.021,17,84.273,19.723,8.273,2.021,1.9669999999999999,2.123,medium-spending
220,26,79,4.4430000000000005,71.58,42,United Kingdom,6.507000000000001,1.4909999999999999,3.818,0.875,12,20.0,4.583,3.364,0.812,1.8559999999999999,2.157,medium-spending
278,88,87,6.41,171.48,96,United Kingdom,15.589,3.728,8.727,2.0869999999999997,20,25.273000000000003,6.042999999999999,8.636000000000001,2.065,1.9180000000000001,1.9180000000000001,medium-spending
54,7,54,2.807,24.15,7,United Kingdom,2.6830000000000003,0.636,0.778,0.184,76,6.0,1.421,0.778,0.184,1.0,1.0,low-spending
1595,111,267,6.501,461.21,206,United Kingdom,41.928000000000004,10.026,18.727,4.478,22,145.0,34.674,17.090999999999998,4.435,2.878,3.497,high-spending
239,32,230,4.97,45.41,34,United Kingdom,3.784,0.9079999999999999,2.833,0.68,11,19.917,4.78,2.75,0.66,0.899,0.899,low-spending
117,12,117,3.585,24.35,12,United Kingdom,2.435,0.5660000000000001,1.2,0.27899999999999997,44,11.7,2.721,1.2,0.27899999999999997,1.0,1.0,low-spending
25,4,25,2.0,15.73,4,United Kingdom,3.1460000000000004,0.828,0.8,0.21100000000000002,214,5.0,1.3159999999999998,0.8,0.21100000000000002,1.0,1.0,low-spending
676,49,170,5.492000000000001,102.73,61,United Kingdom,8.561,2.055,5.083,1.22,60,56.333,13.52,5.0,1.22,3.002,3.446,medium-spending
69,26,43,4.681,63.35,27,United Kingdom,15.838,4.873,6.75,2.077,251,17.25,5.308,6.5,2.0,0.601,0.601,medium-spending
378,49,124,5.484,114.39,64,United Kingdom,10.399000000000001,2.434,5.818,1.3619999999999999,13,34.364000000000004,8.043,5.364,1.2770000000000001,1.774,1.87,medium-spending
77,10,77,3.252,30.01,12,United Kingdom,2.728,0.667,1.091,0.267,29,7.0,1.7109999999999999,0.909,0.222,1.0,1.0,low-spending
575,135,210,7.047999999999999,301.02,143,United Kingdom,25.085,6.271,11.917,2.9789999999999996,6,47.917,11.979000000000001,11.417,2.8539999999999996,0.9279999999999999,0.9279999999999999,high-spending
554,58,173,5.7170000000000005,206.34,78,United Kingdom,22.927,5.43,8.667,2.053,79,61.556000000000004,14.579,8.0,1.921,1.5930000000000002,2.0540000000000003,high-spending
